state,SA3_code,SA3_name,year_start,year_close,age,num_registered,num_fully_immunised,num_not_fully_immunised,percent_fully_immunised,Remoteness ,State,Latitude,Longitude
VIC,21003,Moreland - North,2015,2016,5,988,914,74,92.5,,,,
VIC,21004,Sunbury,2015,2016,5,541,514,27,95.2,,,,
VIC,21005,Tullamarine - Broadmeadows,2015,2016,5,2565,2394,171,93.3,,,,
VIC,21101,Knox,2015,2016,5,1896,1777,119,93.7,,,,
VIC,21102,Manningham - East,2015,2016,5,285,253,32,88.9,,,,
VIC,21103,Maroondah,2015,2016,5,1399,1309,90,93.6,,,,
VIC,21104,Whitehorse - East,2015,2016,5,751,713,38,94.9,,,,
VIC,21105,Yarra Ranges,2015,2016,5,1914,1750,164,91.5,,,,
VIC,21201,Cardinia,2015,2016,5,1547,1451,96,93.8,,,,
VIC,21202,Casey - North,2015,2016,5,1866,1719,147,92.1,,,,
VIC,21203,Casey - South,2015,2016,5,2779,2616,163,94.1,,,,
VIC,21204,Dandenong,2015,2016,5,2344,2125,219,90.7,,,,
VIC,21205,Monash,2015,2016,5,1920,1764,156,91.9,,,,
VIC,21301,Brimbank,2015,2016,5,2630,2452,178,93.2,,,,
VIC,21302,Hobsons Bay,2015,2016,5,1252,1184,68,94.6,,,,
VIC,21303,Maribyrnong,2015,2016,5,1045,966,79,92.4,,,,
VIC,21304,Melton - Bacchus Marsh,2015,2016,5,2513,2397,116,95.4,,,,
VIC,21305,Wyndham,2015,2016,5,4321,4023,298,93.1,,,,
VIC,21401,Frankston,2015,2016,5,1852,1729,123,93.4,,,,
VIC,21402,Mornington Peninsula,2015,2016,5,1964,1828,136,93.1,,,,
VIC,21501,Grampians,2015,2016,5,652,613,39,93.9,,,,
VIC,21502,Mildura,2015,2016,5,724,687,37,94.9,,,,
VIC,21503,Murray River - Swan Hill,2015,2016,5,501,465,36,92.8,,,,
VIC,21601,Campaspe,2015,2016,5,504,476,28,94.4,,,,
VIC,21602,Moira,2015,2016,5,362,346,16,95.6,,,,
VIC,21603,Shepparton,2015,2016,5,874,810,64,92.7,,,,
VIC,21701,Glenelg - Southern Grampians,2015,2016,5,388,363,25,93.6,,,,
VIC,21702,Warrnambool - Otway Ranges,2015,2016,5,1096,1017,79,92.8,,,,
QLD,30101,Capalaba,2015,2016,5,1035,972,63,94,,,,
QLD,30102,Cleveland - Stradbroke,2015,2016,5,1005,936,69,93.1,,,,
QLD,30103,Wynnum - Manly,2015,2016,5,1031,950,81,92.2,,,,
QLD,30201,Bald Hills - Everton Park,2015,2016,5,550,513,37,93.2,,,,
QLD,30202,Chermside,2015,2016,5,922,863,59,93.6,,,,
QLD,30203,Nundah,2015,2016,5,506,473,33,93.5,,,,
QLD,30204,Sandgate,2015,2016,5,780,731,49,93.7,,,,
QLD,30301,Carindale,2015,2016,5,685,638,47,93.1,,,,
QLD,30302,Holland Park - Yeronga,2015,2016,5,857,781,76,91.1,,,,
QLD,30303,Mt Gravatt,2015,2016,5,879,799,80,91,,,,
QLD,30304,Nathan,2015,2016,5,534,485,49,90.8,,,,
QLD,30305,Rocklea - Acacia Ridge,2015,2016,5,908,856,52,94.3,,,,
QLD,30306,Sunnybank,2015,2016,5,631,561,70,89,,,,
QLD,30401,Centenary,2015,2016,5,459,431,28,93.9,,,,
QLD,30402,Kenmore - Brookfield - Moggill,2015,2016,5,659,601,58,91.2,,,,
QLD,30403,Sherwood - Indooroopilly,2015,2016,5,487,436,51,89.5,,,,
QLD,30404,The Gap - Enoggera,2015,2016,5,710,652,58,91.8,,,,
QLD,30501,Brisbane Inner,2015,2016,5,414,360,54,87.1,,,,
QLD,30502,Brisbane Inner - East,2015,2016,5,539,495,44,91.9,,,,
QLD,30503,Brisbane Inner - North,2015,2016,5,852,779,73,91.5,,,,
QLD,30504,Brisbane Inner - West,2015,2016,5,675,628,47,92.9,,,,
QLD,30601,Cairns - North,2015,2016,5,697,644,53,92.4,,,,
QLD,30602,Cairns - South,2015,2016,5,1632,1535,97,94,,,,
QLD,30603,Innisfail - Cassowary Coast,2015,2016,5,473,440,33,93,,,,
QLD,30604,Port Douglas - Daintree,2015,2016,5,143,132,11,92.3,,,,
QLD,30605,Tablelands (East) - Kuranda,2015,2016,5,549,471,78,85.8,,,,
QLD,30701,Darling Downs (West) - Maranoa,2015,2016,5,633,598,35,94.5,,,,
QLD,30702,Darling Downs - East,2015,2016,5,650,610,40,93.9,,,,
QLD,30703,Granite Belt,2015,2016,5,541,513,28,94.8,,,,
QLD,30801,Central Highlands (Qld),2015,2016,5,567,534,33,94.1,,,,
QLD,30802,Gladstone - Biloela,2015,2016,5,1216,1111,105,91.4,,,,
QLD,30803,Rockhampton,2015,2016,5,1586,1497,89,94.3,,,,
QLD,30901,Broadbeach - Burleigh,2015,2016,5,656,592,64,90.3,,,,
QLD,30902,Coolangatta,2015,2016,5,623,555,68,89.1,,,,
QLD,30903,Gold Coast - North,2015,2016,5,733,657,76,89.6,,,,
QLD,30904,Gold Coast Hinterland,2015,2016,5,249,220,29,88.2,,,,
QLD,30905,Mudgeeraba - Tallebudgera,2015,2016,5,438,391,47,89.3,,,,
QLD,30906,Nerang,2015,2016,5,976,898,78,92,,,,
QLD,30907,Ormeau - Oxenford,2015,2016,5,1990,1846,144,92.8,,,,
QLD,30908,Robina,2015,2016,5,617,566,51,91.8,,,,
QLD,30909,Southport,2015,2016,5,668,598,70,89.5,,,,
QLD,30910,Surfers Paradise,2015,2016,5,333,289,44,86.8,,,,
QLD,31001,Forest Lake - Oxley,2015,2016,5,1155,1075,80,93,,,,
QLD,31002,Ipswich Hinterland,2015,2016,5,810,768,42,94.8,,,,
QLD,31003,Ipswich Inner,2015,2016,5,1631,1531,100,93.9,,,,
QLD,31004,Springfield - Redbank,2015,2016,5,1671,1558,113,93.2,,,,
QLD,31101,Beaudesert,2015,2016,5,192,167,25,87.2,,,,
QLD,31102,Beenleigh,2015,2016,5,675,627,48,92.9,,,,
QLD,31103,Browns Plains,2015,2016,5,1400,1285,115,91.8,,,,
QLD,31104,Jimboomba,2015,2016,5,636,597,39,93.9,,,,
QLD,31105,Loganlea - Carbrook,2015,2016,5,945,879,66,93.1,,,,
QLD,31106,Springwood - Kingston,2015,2016,5,1448,1330,118,91.8,,,,
QLD,31201,Bowen Basin - North,2015,2016,5,589,561,28,95.2,,,,
QLD,31202,Mackay,2015,2016,5,1665,1582,83,95.1,,,,
QLD,31203,Whitsunday,2015,2016,5,267,249,18,93.2,,,,
QLD,31301,Bribie - Beachmere,2015,2016,5,311,284,27,91.2,,,,
QLD,31302,Caboolture,2015,2016,5,1055,996,59,94.3,,,,
QLD,31303,Caboolture Hinterland,2015,2016,5,149,142,7,94.9,,,,
QLD,31304,Narangba - Burpengary,2015,2016,5,1068,1003,65,93.9,,,,
QLD,31305,Redcliffe,2015,2016,5,722,664,58,92,,,,
QLD,31401,Hills District,2015,2016,5,1244,1162,82,93.4,,,,
QLD,31402,North Lakes,2015,2016,5,1187,1116,71,94,,,,
QLD,31403,Strathpine,2015,2016,5,567,538,29,94.8,,,,
QLD,31501,Far North,2015,2016,5,597,567,30,94.8,,,,
QLD,31502,Outback - North,2015,2016,5,577,548,29,94.9,,,,
QLD,31503,Outback - South,2015,2016,5,267,255,12,95.5,,,,
QLD,31601,Buderim,2015,2016,5,605,545,60,90.1,,,,
QLD,31602,Caloundra,2015,2016,5,966,896,70,92.8,,,,
QLD,31603,Maroochy,2015,2016,5,731,654,77,89.4,,,,
QLD,31604,Nambour - Pomona,2015,2016,5,787,685,102,87.1,,,,
QLD,31605,Noosa,2015,2016,5,429,368,61,85.8,,,,
QLD,31606,Sunshine Coast Hinterland,2015,2016,5,619,555,64,89.6,,,,
QLD,31701,Toowoomba,2015,2016,5,2093,1970,123,94.1,,,,
QLD,31801,Charters Towers - Ayr - Ingham,2015,2016,5,548,529,19,96.6,,,,
QLD,31802,Townsville,2015,2016,5,2814,2676,138,95.1,,,,
QLD,31901,Bundaberg,2015,2016,5,1035,967,68,93.5,,,,
QLD,31902,Burnett,2015,2016,5,670,619,51,92.3,,,,
QLD,31903,Gympie - Cooloola,2015,2016,5,584,527,57,90.3,,,,
QLD,31904,Hervey Bay,2015,2016,5,650,602,48,92.7,,,,
QLD,31905,Maryborough,2015,2016,5,505,474,31,93.9,,,,
SA,40101,Adelaide City,2015,2016,5,114,99,15,86.6,,,,
SA,40102,Adelaide Hills,2015,2016,5,884,798,86,90.3,,,,
SA,40103,Burnside,2015,2016,5,461,424,37,92,,,,
SA,40104,Campbelltown (SA),2015,2016,5,546,503,43,92,,,,
SA,40105,Norwood - Payneham - St Peters,2015,2016,5,373,339,34,90.8,,,,
SA,40106,Prospect - Walkerville,2015,2016,5,334,299,35,89.7,,,,
SA,40107,Unley,2015,2016,5,430,387,43,89.9,,,,
SA,40201,Gawler - Two Wells,2015,2016,5,454,421,33,92.7,,,,
SA,40202,Playford,2015,2016,5,1428,1315,113,92.1,,,,
SA,40203,Port Adelaide - East,2015,2016,5,888,806,82,90.8,,,,
SA,40204,Salisbury,2015,2016,5,1888,1775,113,94,,,,
SA,40205,Tea Tree Gully,2015,2016,5,1055,991,64,93.9,,,,
SA,40301,Holdfast Bay,2015,2016,5,349,309,40,88.5,,,,
SA,40302,Marion,2015,2016,5,996,907,89,91.1,,,,
SA,40303,Mitcham,2015,2016,5,749,695,54,92.8,,,,
SA,40304,Onkaparinga,2015,2016,5,2256,2082,174,92.3,,,,
SA,40401,Charles Sturt,2015,2016,5,1199,1092,107,91.1,,,,
SA,40402,Port Adelaide - West,2015,2016,5,636,578,58,90.8,,,,
SA,40403,West Torrens,2015,2016,5,646,581,65,89.8,,,,
SA,40501,Barossa,2015,2016,5,439,407,32,92.8,,,,
SA,40502,Lower North,2015,2016,5,256,240,16,93.6,,,,
SA,40503,Mid North,2015,2016,5,289,270,19,93.3,,,,
SA,40504,Yorke Peninsula,2015,2016,5,272,256,16,94.1,,,,
SA,40601,Eyre Peninsula and South West,2015,2016,5,769,738,31,96,,,,
SA,40602,Outback - North and East,2015,2016,5,329,309,20,93.9,,,,
SA,40701,Fleurieu - Kangaroo Island,2015,2016,5,481,439,42,91.3,,,,
SA,40702,Limestone Coast,2015,2016,5,823,789,34,95.9,,,,
SA,40703,Murray and Mallee,2015,2016,5,766,714,52,93.2,,,,
WA,50101,Augusta - Margaret River - Busselton,2015,2016,5,708,633,75,89.4,,,,
WA,50102,Bunbury,2015,2016,5,1454,1337,117,92,,,,
WA,50103,Manjimup,2015,2016,5,274,251,23,91.6,,,,
WA,50201,Mandurah,2015,2016,5,1325,1219,106,92,,,,
WA,50301,Cottesloe - Claremont,2015,2016,5,755,662,93,87.6,,,,
WA,50302,Perth City,2015,2016,5,1131,993,138,87.9,,,,
WA,50401,Bayswater - Bassendean,2015,2016,5,990,892,98,90.1,,,,
WA,50402,Mundaring,2015,2016,5,522,466,56,89.3,,,,
WA,50403,Swan,2015,2016,5,1817,1675,142,92.2,,,,
WA,50501,Joondalup,2015,2016,5,2137,1943,194,90.9,,,,
WA,50502,Stirling,2015,2016,5,2448,2211,237,90.3,,,,
WA,50503,Wanneroo,2015,2016,5,3113,2836,277,91.1,,,,
WA,50601,Armadale,2015,2016,5,1283,1164,119,90.7,,,,
WA,50602,Belmont - Victoria Park,2015,2016,5,825,729,96,88.4,,,,
WA,50603,Canning,2015,2016,5,1311,1186,125,90.5,,,,
WA,50604,Gosnells,2015,2016,5,1797,1641,156,91.3,,,,
WA,50605,Kalamunda,2015,2016,5,770,719,51,93.4,,,,
WA,50606,Serpentine - Jarrahdale,2015,2016,5,423,402,21,95,,,,
WA,50607,South Perth,2015,2016,5,404,351,53,86.9,,,,
WA,50701,Cockburn,2015,2016,5,1544,1406,138,91.1,,,,
WA,50702,Fremantle,2015,2016,5,376,333,43,88.6,,,,
WA,50703,Kwinana,2015,2016,5,618,563,55,91.1,,,,
WA,50704,Melville,2015,2016,5,1258,1137,121,90.3,,,,
WA,50705,Rockingham,2015,2016,5,1995,1817,178,91.1,,,,
WA,50801,Esperance,2015,2016,5,222,210,12,94.6,,,,
WA,50802,Gascoyne,2015,2016,5,145,136,9,94.4,,,,
WA,50803,Goldfields,2015,2016,5,613,585,28,95.4,,,,
WA,50804,Kimberley,2015,2016,5,650,634,16,97.5,,,,
WA,50805,Mid West,2015,2016,5,839,771,68,91.9,,,,
WA,50806,Pilbara,2015,2016,5,905,864,41,95.5,,,,
WA,50901,Albany,2015,2016,5,770,713,57,92.6,,,,
WA,50902,Wheat Belt - North,2015,2016,5,724,691,33,95.5,,,,
WA,50903,Wheat Belt - South,2015,2016,5,291,280,11,96.2,,,,
TAS,60101,Brighton,2015,2016,5,270,260,10,96.3,,,,
TAS,60102,Hobart - North East,2015,2016,5,671,640,31,95.4,,,,
TAS,60103,Hobart - North West,2015,2016,5,738,695,43,94.2,,,,
TAS,60104,Hobart - South and West,2015,2016,5,451,432,19,95.6,,,,
TAS,60105,Hobart Inner,2015,2016,5,511,473,38,92.6,,,,
TAS,60106,Sorell - Dodges Ferry,2015,2016,5,191,180,11,94.3,,,,
TAS,60201,Launceston,2015,2016,5,997,938,59,94.1,,,,
TAS,60202,Meander Valley - West Tamar,2015,2016,5,262,243,19,92.8,,,,
TAS,60203,North East,2015,2016,5,399,364,35,91.2,,,,
TAS,60301,Central Highlands (Tas.),2015,2016,5,161,153,8,94.9,,,,
TAS,60302,Huon - Bruny Island,2015,2016,5,219,187,32,85.7,,,,
TAS,60303,South East Coast,2015,2016,5,NP,NP,NP,91.5,,,,
TAS,60401,Burnie - Ulverstone,2015,2016,5,563,535,28,94.9,,,,
TAS,60402,Devonport,2015,2016,5,507,474,33,93.4,,,,
TAS,60403,West Coast,2015,2016,5,238,220,18,92.6,,,,
NT,70101,Darwin City,2015,2016,5,269,240,29,89.3,,,,
NT,70102,Darwin Suburbs,2015,2016,5,827,750,77,90.6,,,,
NT,70103,Litchfield,2015,2016,5,325,305,20,94,,,,
NT,70104,Palmerston,2015,2016,5,611,572,39,93.7,,,,
NT,70201,Alice Springs,2015,2016,5,635,576,59,90.7,,,,
NT,70202,Barkly,2015,2016,5,102,88,14,86.2,,,,
NT,70203,Daly - Tiwi - West Arnhem,2015,2016,5,192,180,12,93.7,,,,
NT,70204,East Arnhem,2015,2016,5,213,197,16,92.3,,,,
NT,70205,Katherine,2015,2016,5,324,306,18,94.6,,,,
ACT,80101,Belconnen,2015,2016,5,1393,1302,91,93.5,,,,
ACT,80102,Cotter - Namadgi,2015,2016,5,NP,NP,NP,NP,,,,
ACT,80103,Fyshwick - Pialligo - Hume,2015,2016,5,NP,NP,NP,NP,,,,
ACT,80104,Gungahlin,2015,2016,5,1258,1189,69,94.5,,,,
ACT,80105,North Canberra,2015,2016,5,518,484,34,93.4,,,,
ACT,80106,South Canberra,2015,2016,5,278,249,29,89.6,,,,
ACT,80107,Tuggeranong,2015,2016,5,1273,1191,82,93.6,,,,
ACT,80108,Weston Creek,2015,2016,5,354,335,19,94.7,,,,
ACT,80109,Woden,2015,2016,5,454,421,33,92.7,,,,
OTH,90101,Christmas Island,2015,2016,5,NP,NP,NP,NP,,,,
OTH,90102,Cocos (Keeling) Islands,2015,2016,5,NP,NP,NP,NP,,,,
OTH,90103,Jervis Bay,2015,2016,5,NP,NP,NP,NP,,,,
NSW,10101,Goulburn - Yass,2014,2015,1,830,766,64,92.3,,,,
NSW,10102,Queanbeyan,2014,2015,1,738,678,60,91.9,,,,
NSW,10103,Snowy Mountains,2014,2015,1,194,188,6,96.9,,,,
NSW,10104,South Coast,2014,2015,1,612,535,77,87.4,,,,
NSW,10201,Gosford,2014,2015,1,1977,1862,115,94.2,,,,
NSW,10202,Wyong,2014,2015,1,2073,1947,126,93.9,,,,
NSW,10301,Bathurst,2014,2015,1,600,563,37,93.7,,,,
NSW,10302,Lachlan Valley,2014,2015,1,746,700,46,93.9,,,,
NSW,10303,Lithgow - Mudgee,2014,2015,1,552,503,49,91.2,,,,
NSW,10304,Orange,2014,2015,1,877,826,51,94.2,,,,
NSW,10401,Clarence Valley,2014,2015,1,502,465,37,92.6,,,,
NSW,10402,Coffs Harbour,2014,2015,1,982,862,120,87.8,,,,
NSW,10501,Bourke - Cobar - Coonamble,2014,2015,1,423,377,46,89.2,,,,
NSW,10502,Broken Hill and Far West,2014,2015,1,270,255,15,94.4,,,,
NSW,10503,Dubbo,2014,2015,1,1022,922,100,90.2,,,,
NSW,10601,Lower Hunter,2014,2015,1,1200,1093,107,91.1,,,,
NSW,10602,Maitland,2014,2015,1,1029,948,81,92.2,,,,
NSW,10603,Port Stephens,2014,2015,1,827,763,64,92.2,,,,
NSW,10604,Upper Hunter,2014,2015,1,438,395,43,90.2,,,,
NSW,10701,Dapto - Port Kembla,2014,2015,1,895,818,77,91.4,,,,
NSW,10702,Illawarra Catchment Reserve,2014,2015,1,NP,NP,NP,NP,,,,
NSW,10703,Kiama - Shellharbour,2014,2015,1,1085,1018,67,93.8,,,,
NSW,10704,Wollongong,2014,2015,1,1502,1400,102,93.2,,,,
NSW,10801,Great Lakes,2014,2015,1,261,243,18,93.4,,,,
NSW,10802,Kempsey - Nambucca,2014,2015,1,562,492,70,87.5,,,,
NSW,10803,Lord Howe Island,2014,2015,1,NP,NP,NP,NP,,,,
NSW,10804,Port Macquarie,2014,2015,1,766,691,75,90.2,,,,
NSW,10805,Taree - Gloucester,2014,2015,1,514,475,39,92.4,,,,
NSW,10901,Albury,2014,2015,1,784,740,44,94.4,,,,
NSW,10902,Lower Murray,2014,2015,1,133,117,16,88.1,,,,
NSW,10903,Upper Murray exc. Albury,2014,2015,1,464,428,36,92.4,,,,
NSW,11001,Armidale,2014,2015,1,431,400,31,92.9,,,,
NSW,11002,Inverell - Tenterfield,2014,2015,1,456,419,37,91.9,,,,
NSW,11003,Moree - Narrabri,2014,2015,1,445,410,35,92.1,,,,
NSW,11004,Tamworth - Gunnedah,2014,2015,1,1135,1072,63,94.5,,,,
NSW,11101,Lake Macquarie - East,2014,2015,1,1541,1444,97,93.7,,,,
NSW,11102,Lake Macquarie - West,2014,2015,1,914,841,73,92.1,,,,
NSW,11103,Newcastle,2014,2015,1,2086,1949,137,93.4,,,,
NSW,11201,Richmond Valley - Coastal,2014,2015,1,841,698,143,83,,,,
NSW,11202,Richmond Valley - Hinterland,2014,2015,1,815,714,101,87.6,,,,
NSW,11203,Tweed Valley,2014,2015,1,1033,899,134,87.1,,,,
NSW,11301,Griffith - Murrumbidgee (West),2014,2015,1,688,632,56,91.9,,,,
NSW,11302,Tumut - Tumbarumba,2014,2015,1,178,158,20,88.6,,,,
NSW,11303,Wagga Wagga,2014,2015,1,1199,1139,60,95,,,,
NSW,11401,Shoalhaven,2014,2015,1,1049,988,61,94.2,,,,
NSW,11402,Southern Highlands,2014,2015,1,449,417,32,92.8,,,,
NSW,11501,Baulkham Hills,2014,2015,1,1652,1522,130,92.1,,,,
NSW,11502,Dural - Wisemans Ferry,2014,2015,1,278,249,29,89.8,,,,
NSW,11503,Hawkesbury,2014,2015,1,274,248,26,90.5,,,,
NSW,11504,Rouse Hill - McGraths Hill,2014,2015,1,441,406,35,92.1,,,,
NSW,11601,Blacktown,2014,2015,1,2228,2003,225,89.9,,,,
NSW,11602,Blacktown - North,2014,2015,1,1464,1361,103,92.9,,,,
NSW,11603,Mount Druitt,2014,2015,1,1970,1699,271,86.2,,,,
NSW,11701,Botany,2014,2015,1,648,582,66,89.8,,,,
NSW,11702,Marrickville - Sydenham - Petersham,2014,2015,1,691,638,53,92.4,,,,
NSW,11703,Sydney Inner City,2014,2015,1,1908,1731,177,90.7,,,,
NSW,11801,Eastern Suburbs - North,2014,2015,1,1803,1646,157,91.3,,,,
NSW,11802,Eastern Suburbs - South,2014,2015,1,1828,1640,188,89.7,,,,
NSW,11901,Bankstown,2014,2015,1,2850,2562,288,89.9,,,,
NSW,11902,Canterbury,2014,2015,1,2184,1967,217,90.1,,,,
NSW,11903,Hurstville,2014,2015,1,1583,1433,150,90.6,,,,
NSW,11904,Kogarah - Rockdale,2014,2015,1,1864,1670,194,89.6,,,,
NSW,12001,Canada Bay,2014,2015,1,1226,1127,99,91.9,,,,
NSW,12002,Leichhardt,2014,2015,1,1012,944,68,93.3,,,,
NSW,12003,Strathfield - Burwood - Ashfield,2014,2015,1,1790,1651,139,92.2,,,,
NSW,12101,Chatswood - Lane Cove,2014,2015,1,1394,1258,136,90.2,,,,
NSW,12102,Hornsby,2014,2015,1,1044,963,81,92.2,,,,
NSW,12103,Ku-ring-gai,2014,2015,1,1140,1021,119,89.5,,,,
NSW,12104,North Sydney - Mosman,2014,2015,1,1221,1107,114,90.7,,,,
NSW,12201,Manly,2014,2015,1,680,613,67,90.1,,,,
NSW,12202,Pittwater,2014,2015,1,711,634,77,89.2,,,,
NSW,12203,Warringah,2014,2015,1,2031,1883,148,92.7,,,,
NSW,12301,Camden,2014,2015,1,968,910,58,94,,,,
NSW,12302,Campbelltown (NSW),2014,2015,1,2490,2254,236,90.5,,,,
NSW,12303,Wollondilly,2014,2015,1,540,504,36,93.3,,,,
NSW,12401,Blue Mountains,2014,2015,1,863,758,105,87.9,,,,
NSW,12402,Blue Mountains - South,2014,2015,1,NP,NP,NP,NP,,,,
NSW,12403,Penrith,2014,2015,1,2066,1924,142,93.1,,,,
NSW,12404,Richmond - Windsor,2014,2015,1,499,458,41,91.7,,,,
NSW,12405,St Marys,2014,2015,1,959,865,94,90.1,,,,
NSW,12501,Auburn,2014,2015,1,1512,1291,221,85.4,,,,
NSW,12502,Carlingford,2014,2015,1,869,779,90,89.7,,,,
NSW,12503,Merrylands - Guildford,2014,2015,1,2737,2420,317,88.4,,,,
NSW,12504,Parramatta,2014,2015,1,2361,2024,337,85.7,,,,
NSW,12601,Pennant Hills - Epping,2014,2015,1,492,437,55,88.9,,,,
NSW,12602,Ryde - Hunters Hill,2014,2015,1,1627,1467,160,90.2,,,,
NSW,12701,Bringelly - Green Valley,2014,2015,1,1434,1309,125,91.3,,,,
NSW,12702,Fairfield,2014,2015,1,2473,2245,228,90.8,,,,
NSW,12703,Liverpool,2014,2015,1,1924,1760,164,91.5,,,,
NSW,12801,Cronulla - Miranda - Caringbah,2014,2015,1,1490,1387,103,93.1,,,,
NSW,12802,Sutherland - Menai - Heathcote,2014,2015,1,1403,1320,83,94.1,,,,
VIC,20101,Ballarat,2014,2015,1,1368,1248,120,91.3,,,,
VIC,20102,Creswick - Daylesford - Ballan,2014,2015,1,287,259,28,90.4,,,,
VIC,20103,Maryborough - Pyrenees,2014,2015,1,251,235,16,93.7,,,,
VIC,20201,Bendigo,2014,2015,1,1279,1184,95,92.6,,,,
VIC,20202,Heathcote - Castlemaine - Kyneton,2014,2015,1,516,449,67,86.9,,,,
VIC,20203,Loddon - Elmore,2014,2015,1,155,141,14,91.2,,,,
VIC,20301,Barwon - West,2014,2015,1,226,206,20,90.9,,,,
VIC,20302,Geelong,2014,2015,1,2454,2265,189,92.3,,,,
VIC,20303,Surf Coast - Bellarine Peninsula,2014,2015,1,706,649,57,91.8,,,,
VIC,20401,Upper Goulburn Valley,2014,2015,1,562,519,43,92.3,,,,
VIC,20402,Wangaratta - Benalla,2014,2015,1,447,421,26,94.2,,,,
VIC,20403,Wodonga - Alpine,2014,2015,1,823,761,62,92.6,,,,
VIC,20501,Baw Baw,2014,2015,1,572,531,41,92.8,,,,
VIC,20502,Gippsland - East,2014,2015,1,466,419,47,89.9,,,,
VIC,20503,Gippsland - South West,2014,2015,1,661,604,57,91.3,,,,
VIC,20504,Latrobe Valley,2014,2015,1,972,915,57,94.1,,,,
VIC,20505,Wellington,2014,2015,1,495,452,43,91.4,,,,
VIC,20601,Brunswick - Coburg,2014,2015,1,1054,979,75,92.8,,,,
VIC,20602,Darebin - South,2014,2015,1,645,578,67,89.7,,,,
VIC,20603,Essendon,2014,2015,1,836,768,68,91.8,,,,
VIC,20604,Melbourne City,2014,2015,1,1008,898,110,89,,,,
VIC,20605,Port Phillip,2014,2015,1,1197,1075,122,89.8,,,,
VIC,20606,Stonnington - West,2014,2015,1,569,526,43,92.5,,,,
VIC,20607,Yarra,2014,2015,1,1055,969,86,91.9,,,,
VIC,20701,Boroondara,2014,2015,1,1495,1391,104,93.1,,,,
VIC,20702,Manningham - West,2014,2015,1,849,776,73,91.4,,,,
VIC,20703,Whitehorse - West,2014,2015,1,1107,1021,86,92.2,,,,
VIC,20801,Bayside,2014,2015,1,1008,914,94,90.7,,,,
VIC,20802,Glen Eira,2014,2015,1,1767,1633,134,92.4,,,,
VIC,20803,Kingston,2014,2015,1,1474,1355,119,91.9,,,,
VIC,20804,Stonnington - East,2014,2015,1,409,383,26,93.6,,,,
VIC,20901,Banyule,2014,2015,1,1651,1521,130,92.1,,,,
VIC,20902,Darebin - North,2014,2015,1,1236,1127,109,91.2,,,,
VIC,20903,Nillumbik - Kinglake,2014,2015,1,714,651,63,91.1,,,,
VIC,20904,Whittlesea - Wallan,2014,2015,1,3344,3104,240,92.8,,,,
VIC,21001,Keilor,2014,2015,1,645,588,57,91.2,,,,
VIC,21002,Macedon Ranges,2014,2015,1,335,301,34,89.8,,,,
VIC,21003,Moreland - North,2014,2015,1,1132,1022,110,90.2,,,,
VIC,21004,Sunbury,2014,2015,1,532,494,38,92.9,,,,
VIC,21005,Tullamarine - Broadmeadows,2014,2015,1,2610,2331,279,89.3,,,,
VIC,21101,Knox,2014,2015,1,1821,1654,167,90.8,,,,
VIC,21102,Manningham - East,2014,2015,1,232,209,23,89.9,,,,
VIC,21103,Maroondah,2014,2015,1,1579,1436,143,90.9,,,,
VIC,21104,Whitehorse - East,2014,2015,1,725,678,47,93.5,,,,
VIC,21105,Yarra Ranges,2014,2015,1,1854,1687,167,91,,,,
VIC,21201,Cardinia,2014,2015,1,1468,1332,136,90.8,,,,
VIC,21202,Casey - North,2014,2015,1,1781,1603,178,90,,,,
VIC,21203,Casey - South,2014,2015,1,2696,2450,246,90.9,,,,
VIC,21204,Dandenong,2014,2015,1,2688,2375,313,88.4,,,,
VIC,21205,Monash,2014,2015,1,1799,1604,195,89.1,,,,
VIC,21301,Brimbank,2014,2015,1,2679,2389,290,89.2,,,,
VIC,21302,Hobsons Bay,2014,2015,1,1193,1113,80,93.3,,,,
VIC,21303,Maribyrnong,2014,2015,1,1389,1254,135,90.3,,,,
VIC,21304,Melton - Bacchus Marsh,2014,2015,1,2371,2154,217,90.8,,,,
VIC,21305,Wyndham,2014,2015,1,4380,3976,404,90.8,,,,
VIC,21401,Frankston,2014,2015,1,1962,1789,173,91.2,,,,
VIC,21402,Mornington Peninsula,2014,2015,1,1623,1480,143,91.2,,,,
VIC,21501,Grampians,2014,2015,1,629,599,30,95.1,,,,
VIC,21502,Mildura,2014,2015,1,755,674,81,89.3,,,,
VIC,21503,Murray River - Swan Hill,2014,2015,1,461,422,39,91.6,,,,
VIC,21601,Campaspe,2014,2015,1,464,421,43,90.9,,,,
VIC,21602,Moira,2014,2015,1,349,318,31,91,,,,
VIC,21603,Shepparton,2014,2015,1,914,829,85,90.7,,,,
VIC,21701,Glenelg - Southern Grampians,2014,2015,1,398,370,28,92.8,,,,
VIC,21702,Warrnambool - Otway Ranges,2014,2015,1,968,909,59,93.9,,,,
QLD,30101,Capalaba,2014,2015,1,855,797,58,93.3,,,,
QLD,30102,Cleveland - Stradbroke,2014,2015,1,858,792,66,92.3,,,,
QLD,30103,Wynnum - Manly,2014,2015,1,969,901,68,92.9,,,,
QLD,30201,Bald Hills - Everton Park,2014,2015,1,560,527,33,94.1,,,,
QLD,30202,Chermside,2014,2015,1,982,920,62,93.7,,,,
QLD,30203,Nundah,2014,2015,1,522,490,32,93.9,,,,
